Quest ID,Quest Title,Quest URL,Comments
881,Echeyakee,https://www.wowhead.com/classic/quest=881,
882,Ishamuhale,https://www.wowhead.com/classic/quest=882,
883,Lakota'mani,https://www.wowhead.com/classic/quest=883,
884,Owatanka,https://www.wowhead.com/classic/quest=884,
885,Washte Pawne,https://www.wowhead.com/classic/quest=885,
886,The Barrens Oases,https://www.wowhead.com/classic/quest=886,
887,Southsea Freebooters,https://www.wowhead.com/classic/quest=887,
888,Stolen Booty,https://www.wowhead.com/classic/quest=888,
889,Spirit of the Wind,https://www.wowhead.com/classic/quest=889,
890,The Missing Shipment,https://www.wowhead.com/classic/quest=890,
891,The Guns of Northwatch,https://www.wowhead.com/classic/quest=891,
892,The Missing Shipment,https://www.wowhead.com/classic/quest=892,
893,Weapons of Choice,https://www.wowhead.com/classic/quest=893,
894,Samophlange,https://www.wowhead.com/classic/quest=894,
895,WANTED: Baron Longshore,https://www.wowhead.com/classic/quest=895,
896,Miner's Fortune,https://www.wowhead.com/classic/quest=896,
897,The Harvester,https://www.wowhead.com/classic/quest=897,
898,Free From the Hold,https://www.wowhead.com/classic/quest=898,
899,Consumed by Hatred,https://www.wowhead.com/classic/quest=899,
900,Samophlange,https://www.wowhead.com/classic/quest=900,
